StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,id_prolific,check,assertion_36_31,assertion_36_34,assertion_36_35,assertion_36_37,assertion_36_38,assertion_36_40,assertion_36_41,assertion_36_42,assertion_36_45,assertion_32_31,assertion_32_34,assertion_32_35,assertion_32_37,assertion_32_38,assertion_32_40,assertion_32_41,assertion_32_42,assertion_32_45,assertion_33_31,assertion_33_34,assertion_33_35,assertion_33_37,assertion_33_38,assertion_33_40,assertion_33_41,assertion_33_42,assertion_33_45,question_36_31,question_36_34,question_36_35,question_36_37,question_36_38,question_36_40,question_36_41,question_36_42,question_36_45,question_32_31,question_32_34,question_32_35,question_32_37,question_32_38,question_32_40,question_32_41,question_32_42,question_32_45,question_33_31,question_33_34,question_33_35,question_33_37,question_33_38,question_33_40,question_33_41,question_33_42,question_33_45,assertion_39_31,assertion_39_34,assertion_39_35,assertion_39_37,assertion_39_38,assertion_39_40,assertion_39_41,assertion_39_42,assertion_39_45,assertion_44_31,assertion_44_34,"assertion_44_35 ",assertion_44_37,assertion_44_38,assertion_44_40,assertion_44_41,assertion_44_42,assertion_44_45,assertion_43_31,assertion_43_34,assertion_43_35,assertion_43_37,assertion_43_38,assertion_43_40,assertion_43_41,assertion_43_42,assertion_43_45,question_39_31,question_39_34,question_39_35,question_39_37,question_39_38,question_39_40,question_39_41,question_39_42,question_39_45,question_44_31,question_44_34,question_44_35,question_44_37,question_44_38,question_44_40,question_44_41,question_44_42,question_44_45,question_43_31,question_43_34,question_43_35,question_43_37,question_43_38,question_43_40,question_43_41,question_43_42,question_43_45,PROLIFIC_PID
2022-12-23 15:15:32,2022-12-23 15:17:15,0,100,103,1,2022-12-23 15:17:16,R_12D2V24ZReN4kIC,anonymous,EN,1,55abb1a5fdf99b501fab62e3,I pay attention,2,2,2,2,2,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55abb1a5fdf99b501fab62e3
2022-12-23 15:15:26,2022-12-23 15:17:17,0,100,110,1,2022-12-23 15:17:17,R_2zSnwnNDm33RDFP,anonymous,EN,1,61705235c277934df17055e6,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61705235c277934df17055e6
2022-12-23 15:15:51,2022-12-23 15:17:24,0,100,92,1,2022-12-23 15:17:24,R_R8g8xvitMGqzK49,anonymous,EN,1,5fc2a5c0ddfca10169395662,I pay attention,,,,,,,,,,,,,,,,,,,1,1,2,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fc2a5c0ddfca10169395662
2022-12-23 15:15:36,2022-12-23 15:17:25,0,100,109,1,2022-12-23 15:17:26,R_ApMAy5uDlDlmJ9v,anonymous,EN,1,62be632336006d96574e22ef,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,1,62be632336006d96574e22ef
2022-12-23 15:16:14,2022-12-23 15:17:30,0,100,76,1,2022-12-23 15:17:31,R_2VKJ1trS1FFDLYo,anonymous,EN,1,628bb31571a8935ee2dbd6f9,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628bb31571a8935ee2dbd6f9
2022-12-23 15:16:03,2022-12-23 15:17:51,0,100,108,1,2022-12-23 15:17:52,R_sdroQSWn7xrK9wZ,anonymous,EN,1,562be0d4733ea00011162e31,I pay attention,2,2,1,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562be0d4733ea00011162e31
2022-12-23 15:13:23,2022-12-23 15:18:00,0,100,276,1,2022-12-23 15:18:00,R_2Y5kI4E4ZwVntNM,anonymous,EN,1,5e6fd3293c76d25a3ca8b384,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e6fd3293c76d25a3ca8b384
2022-12-23 15:16:39,2022-12-23 15:18:02,0,100,82,1,2022-12-23 15:18:02,R_3fICf1Yh2VA8fai,anonymous,EN,1,54af2a48fdf99b09c01b3801,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,54af2a48fdf99b09c01b3801
2022-12-23 15:17:13,2022-12-23 15:18:16,0,100,63,1,2022-12-23 15:18:17,R_2zx5lH7hb83XbU4,anonymous,EN,1,603470186bba1c26a354c27e,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603470186bba1c26a354c27e
2022-12-23 15:16:00,2022-12-23 15:18:17,0,100,136,1,2022-12-23 15:18:17,R_31cJew1a4no1Pqs,anonymous,EN,1,5d93828b5b11ac0017eedc19,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d93828b5b11ac0017eedc19
2022-12-23 15:17:24,2022-12-23 15:18:31,0,100,67,1,2022-12-23 15:18:31,R_24FSh5WLQsQbbHB,anonymous,EN,1,601c696f0370f35c7883cf99,I pay attention,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601c696f0370f35c7883cf99
2022-12-23 15:17:02,2022-12-23 15:18:48,0,100,106,1,2022-12-23 15:18:48,R_2XcBGSv8HkHOBC7,anonymous,EN,1,55dbd6a850a1f7001090d7c3,I pay attention,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55dbd6a850a1f7001090d7c3
2022-12-23 15:18:09,2022-12-23 15:18:48,0,100,39,1,2022-12-23 15:18:49,R_2e25N4YbOoFWkAc,anonymous,EN,1,5d617ba9364f9a0019f1dac3,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d617ba9364f9a0019f1dac3
2022-12-23 15:18:05,2022-12-23 15:18:50,0,100,44,1,2022-12-23 15:18:51,R_31KkjaobbpNxkEV,anonymous,EN,1,5e8a26247ad7526bf85abbff,"I agree with her ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e8a26247ad7526bf85abbff
2022-12-23 15:17:23,2022-12-23 15:18:58,0,100,95,1,2022-12-23 15:18:59,R_2zwMjdZP7bFUY42,anonymous,EN,1,5e6d6b3fe152873320a57f07,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,1,2,2,1,1,,,,,,,,,,5e6d6b3fe152873320a57f07
2022-12-23 15:17:03,2022-12-23 15:19:09,0,100,126,1,2022-12-23 15:19:10,R_3D5tiSSksuAiN5b,anonymous,EN,1,5ea47bda5b1a9807ed89eb76,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ea47bda5b1a9807ed89eb76
2022-12-23 15:18:05,2022-12-23 15:19:17,0,100,71,1,2022-12-23 15:19:17,R_33kJgAMqjZQWVWz,anonymous,EN,1,5c2fcf0aa945190001be8c68,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c2fcf0aa945190001be8c68
2022-12-23 15:18:20,2022-12-23 15:19:19,0,100,58,1,2022-12-23 15:19:20,R_2U4TC5rFVWzqXkw,anonymous,EN,1,5d46daa91274770001916403,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,2,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d46daa91274770001916403
2022-12-23 15:13:58,2022-12-23 15:19:27,0,100,328,1,2022-12-23 15:19:28,R_10pFarPFKBAPpNe,anonymous,EN,1,5dd55652f30aa650f027e1c2,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,5dd55652f30aa650f027e1c2
2022-12-23 15:17:35,2022-12-23 15:19:29,0,100,114,1,2022-12-23 15:19:30,R_V2Uq6PPAQ8xNrmV,anonymous,EN,1,62db3ed4036f86b4686c299d,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62db3ed4036f86b4686c299d
2022-12-23 15:18:36,2022-12-23 15:19:37,0,100,61,1,2022-12-23 15:19:38,R_2zOddoEQqN9jvGL,anonymous,EN,1,5c3b70640eaa0100018ea877,I pay attention,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c3b70640eaa0100018ea877
2022-12-23 15:18:06,2022-12-23 15:19:39,0,100,92,1,2022-12-23 15:19:39,R_1DCjX5i8DKG7GBF,anonymous,EN,1,5f902184d7badd065adb604b,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,1,1,2,,,,,,,,,,5f902184d7badd065adb604b
2022-12-23 15:18:42,2022-12-23 15:19:42,0,100,60,1,2022-12-23 15:19:43,R_3iIqWDof2iOqaX0,anonymous,EN,1,5b21259ce5cd900001125a0b,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,5b21259ce5cd900001125a0b
2022-12-23 15:18:17,2022-12-23 15:19:45,0,100,88,1,2022-12-23 15:19:45,R_8AO0ieWcxN3KA8x,anonymous,EN,1,62ec557954bc435fb9b35517,I pay attention,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62ec557954bc435fb9b35517
2022-12-23 15:18:11,2022-12-23 15:19:52,0,100,100,1,2022-12-23 15:19:52,R_D8IRRp5EAhZ6hbj,anonymous,EN,1,5e3d679eaa341501c1a5a90b,I pay attention,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3d679eaa341501c1a5a90b
2022-12-23 15:18:37,2022-12-23 15:20:05,0,100,88,1,2022-12-23 15:20:05,R_1OQbYfKxw5Vo4AP,anonymous,EN,1,6290d05992a97c47797f9de3,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,6290d05992a97c47797f9de3
2022-12-23 15:16:52,2022-12-23 15:20:05,0,100,193,1,2022-12-23 15:20:05,R_3OeN5GNKrQ8AV8u,anonymous,EN,1,638d02464f7856c71b9a5a9f,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,2,2,2,,,,,,,,,,,,,,,,,,,638d02464f7856c71b9a5a9f
2022-12-23 15:16:02,2022-12-23 15:20:06,0,100,243,1,2022-12-23 15:20:06,R_1lgj75qduVeCzFB,anonymous,EN,1,5ff34b3430cadf0e068cad6e,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff34b3430cadf0e068cad6e
2022-12-23 15:19:17,2022-12-23 15:20:11,0,100,53,1,2022-12-23 15:20:11,R_3323314FIOTvj3T,anonymous,EN,1,5aebb10baa05510001ff6500,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5aebb10baa05510001ff6500
2022-12-23 15:18:32,2022-12-23 15:20:20,0,100,108,1,2022-12-23 15:20:20,R_3iUMsvuHNjlfU0U,anonymous,EN,1,593d38ef06c3b80001d673f8,I pay attention,,,,,,,,,,2,1,2,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593d38ef06c3b80001d673f8
2022-12-23 15:19:20,2022-12-23 15:20:22,0,100,62,1,2022-12-23 15:20:22,R_1pmUPpFGOrCCpEK,anonymous,EN,1,5d5b402f0ffa48001b458c28,"i pay attention ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,5d5b402f0ffa48001b458c28
2022-12-23 15:17:27,2022-12-23 15:20:32,0,100,185,1,2022-12-23 15:20:33,R_3F5rkffc61XP1qk,anonymous,EN,1,636581a08eab842daa28f00a,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636581a08eab842daa28f00a
2022-12-23 15:19:33,2022-12-23 15:20:41,0,100,68,1,2022-12-23 15:20:41,R_128URCo2mL4cLCP,anonymous,EN,1,636181cafa036fd02cb083db,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636181cafa036fd02cb083db
2022-12-23 15:19:32,2022-12-23 15:20:47,0,100,75,1,2022-12-23 15:20:48,R_3PFdU0jVdmhYjit,anonymous,EN,1,616829d7504e0346ff2b51df,I pay attention,,,,,,,,,,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616829d7504e0346ff2b51df
2022-12-23 15:19:41,2022-12-23 15:20:52,0,100,70,1,2022-12-23 15:20:52,R_2tJdkX6fVnYx4KN,anonymous,EN,1,57ad04adddc11d00015bb1c3,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57ad04adddc11d00015bb1c3
2022-12-23 15:20:12,2022-12-23 15:20:57,0,100,45,1,2022-12-23 15:20:57,R_3lXgPKCGCz2BTdC,anonymous,EN,1,5e64e34b5d8b9024b62d1d66,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,1,1,2,1,5e64e34b5d8b9024b62d1d66
2022-12-23 15:19:22,2022-12-23 15:21:00,0,100,97,1,2022-12-23 15:21:00,R_3iWDYLyNBI7emtd,anonymous,EN,1,62e7357284e65421d8f8b10f,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,1,1,1,2,,,,,,,,,,62e7357284e65421d8f8b10f
2022-12-23 15:18:30,2022-12-23 15:21:04,0,100,154,1,2022-12-23 15:21:04,R_ZmByA1KESS9amWt,anonymous,EN,1,59ea4e1116ecc200016ff81e,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59ea4e1116ecc200016ff81e
2022-12-23 15:19:38,2022-12-23 15:21:10,0,100,91,1,2022-12-23 15:21:11,R_z2wqRTfj3MKlfQR,anonymous,EN,1,54afe839fdf99b6f2c1214ce,I pay attention.,,,,,,,,,,2,2,1,1,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54afe839fdf99b6f2c1214ce
2022-12-23 15:20:23,2022-12-23 15:21:19,0,100,56,1,2022-12-23 15:21:19,R_2qF7pMHR9SIweaC,anonymous,EN,1,5ed478fa7d20a043b7c3be83,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ed478fa7d20a043b7c3be83
2022-12-23 15:19:44,2022-12-23 15:21:22,0,100,98,1,2022-12-23 15:21:23,R_1puhZiQwokLcOkR,anonymous,EN,1,5c13fe88896dda000149b87a,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c13fe88896dda000149b87a
2022-12-23 15:19:18,2022-12-23 15:21:25,0,100,126,1,2022-12-23 15:21:25,R_2w1yqtIWsZal0Th,anonymous,EN,1,5c82ae895aa8120016acd225,I pay attention,1,1,2,2,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c82ae895aa8120016acd225
2022-12-23 15:19:29,2022-12-23 15:21:26,0,100,117,1,2022-12-23 15:21:27,R_rl3kHtj68AotRaF,anonymous,EN,1,628555bb109cc99491b8f04b,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628555bb109cc99491b8f04b
2022-12-23 15:17:35,2022-12-23 15:21:42,0,100,247,1,2022-12-23 15:21:43,R_2sSAM3EtRz2mBdg,anonymous,EN,1,610309d6b51e8a9a5da8a6f4,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610309d6b51e8a9a5da8a6f4
2022-12-23 15:20:41,2022-12-23 15:21:47,0,100,66,1,2022-12-23 15:21:47,R_3HSsuClqOo4tjdL,anonymous,EN,1,5bc0c37d93ca500001adca49,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc0c37d93ca500001adca49
2022-12-23 15:20:38,2022-12-23 15:21:52,0,100,74,1,2022-12-23 15:21:52,R_12m8VdVsgP8AUpM,anonymous,EN,1,6102c1985bc0272a6ac32793,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,6102c1985bc0272a6ac32793
2022-12-23 15:17:59,2022-12-23 15:21:58,0,100,238,1,2022-12-23 15:21:58,R_2qgShTQFKbTuCtD,anonymous,EN,1,5f3cdb4c3bb11cb825373e90,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f3cdb4c3bb11cb825373e90
2022-12-23 15:20:36,2022-12-23 15:21:58,0,100,82,1,2022-12-23 15:21:59,R_pRh1JXTWeZ14x8Z,anonymous,EN,1,60fcda2818c2d1cdd55a18aa,I pay attention,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fcda2818c2d1cdd55a18aa
2022-12-23 15:18:13,2022-12-23 15:22:03,0,100,230,1,2022-12-23 15:22:03,R_28AuUiyZQLkIMkv,anonymous,EN,1,60ef1cf5306a0e4561b5ba44,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60ef1cf5306a0e4561b5ba44
2022-12-23 15:19:57,2022-12-23 15:22:06,0,100,128,1,2022-12-23 15:22:06,R_2QljWPVtDqSuBLA,anonymous,EN,1,5cda0f40fbe78a00192192a3,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cda0f40fbe78a00192192a3
2022-12-23 15:20:51,2022-12-23 15:22:07,0,100,75,1,2022-12-23 15:22:07,R_22SresPvHgSD9mS,anonymous,EN,1,5eced9328405902eef967571,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eced9328405902eef967571
2022-12-23 15:21:10,2022-12-23 15:22:08,0,100,58,1,2022-12-23 15:22:08,R_xDCXFrArcxDIZl7,anonymous,EN,1,5dd3eaabfef7c23d3f95d252,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,5dd3eaabfef7c23d3f95d252
2022-12-23 15:21:28,2022-12-23 15:22:12,0,100,43,1,2022-12-23 15:22:12,R_25LQbu0MHj6X7pt,anonymous,EN,1,5deb05909f631c23193bbffd,I pay attention,1,1,2,1,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5deb05909f631c23193bbffd
2022-12-23 15:21:02,2022-12-23 15:22:12,0,100,69,1,2022-12-23 15:22:12,R_ZmlQqIHUeOAtdnz,anonymous,EN,1,5ed9711cfca3941553f2cfd8,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ed9711cfca3941553f2cfd8
2022-12-23 15:20:23,2022-12-23 15:22:26,0,100,122,1,2022-12-23 15:22:26,R_u1x067GNptPwZlD,anonymous,EN,1,5de7ca192294f172c699b7dc,I pay attention,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5de7ca192294f172c699b7dc
2022-12-23 15:19:41,2022-12-23 15:22:27,0,100,165,1,2022-12-23 15:22:27,R_R8p2P537zMDbfkl,anonymous,EN,1,5f4a4da1575d605c43bef871,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,5f4a4da1575d605c43bef871
2022-12-23 15:19:47,2022-12-23 15:22:29,0,100,162,1,2022-12-23 15:22:29,R_3NVPVyxZ1oC3EEF,anonymous,EN,1,5e51c83155087a204d8e7f1f,"""I pay attention""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,5e51c83155087a204d8e7f1f
